184,40,44
186,40,42
188,40,42
190,40,42
192,40,41
194,40,41
184,42,41
186,42,41
188,42,38
190,42,38
192,42,38
194,42,38
196,42,39
198,42,42
180,44,42
182,44,41
184,44,38
186,44,36
188,44,36
190,44,36
192,44,35
194,44,36
196,44,36
198,44,39
200,44,42
178,46,42
180,46,39
182,46,36
184,46,36
186,46,35
188,46,35
190,46,35
192,46,35
194,46,35
196,46,35
198,46,38
200,46,39
202,46,44
178,48,41
180,48,39
182,48,36
184,48,35
186,48,33
188,48,33
190,48,33
192,48,32
194,48,32
196,48,33
198,48,35
200,48,38
202,48,44
176,50,44
178,50,38
180,50,36
182,50,35
184,50,32
186,50,32
188,50,30
190,50,29
192,50,29
194,50,27
196,50,30
198,50,33
200,50,35
202,50,41
176,52,39
178,52,36
180,52,33
182,52,32
184,52,30
186,52,29
188,52,29
190,52,27
192,52,26
194,52,26
196,52,27
198,52,29
200,52,32
202,52,36
174,54,41
176,54,36
178,54,35
180,54,32
182,54,30
184,54,29
186,54,27
188,54,27
190,54,26
192,54,24
194,54,24
196,54,26
198,54,29
200,54,30
202,54,32
204,54,38
174,56,41
176,56,36
178,56,35
180,56,32
182,56,30
184,56,29
186,56,26
188,56,24
190,56,24
192,56,24
194,56,26
196,56,27
198,56,29
200,56,30
202,56,32
204,56,35
206,56,41
172,58,44
174,58,39
176,58,36
178,58,36
180,58,32
182,58,30
184,58,27
186,58,26
188,58,26
190,58,24
192,58,27
194,58,29
196,58,29
198,58,30
200,58,30
202,58,33
204,58,35
206,58,38
172,60,44
174,60,42
176,60,41
178,60,38
180,60,35
182,60,32
184,60,29
186,60,27
188,60,27
190,60,27
192,60,30
194,60,32
196,60,33
198,60,32
200,60,32
202,60,33
204,60,36
206,60,39
174,62,42
176,62,42
178,62,41
180,62,38
182,62,36
184,62,30
186,62,27
188,62,27
190,62,30
192,62,33
194,62,35
196,62,35
198,62,35
200,62,33
202,62,35
204,62,38
206,62,44
174,64,42
176,64,42
178,64,42
180,64,42
182,64,39
184,64,30
186,64,24
188,64,23
190,64,29
192,64,35
194,64,36
196,64,35
198,64,36
200,64,36
202,64,36
204,64,42
176,66,44
178,66,44
180,66,44
182,66,41
184,66,24
186,66,20
188,66,17
190,66,20
192,66,35
194,66,36
196,66,36
198,66,38
200,66,38
202,66,41
204,66,44
180,68,44
182,68,39
184,68,20
186,68,16
188,68,14
190,68,17
192,68,32
194,68,35
196,68,36
198,68,36
200,68,38
202,68,39
180,70,44
182,70,29
184,70,17
186,70,11
188,70,11
190,70,14
192,70,26
194,70,32
196,70,35
198,70,36
200,70,36
202,70,38
204,70,42
178,72,41
180,72,35
182,72,26
184,72,13
186,72,6
188,72,6
190,72,6
192,72,11
194,72,29
196,72,33
198,72,35
200,72,35
202,72,36
204,72,38
206,72,39
176,74,42
178,74,39
180,74,35
182,74,33
184,74,9
186,74,3
188,74,2
190,74,5
192,74,9
194,74,11
196,74,32
198,74,32
200,74,33
202,74,35
204,74,35
206,74,38
208,74,42
176,76,42
178,76,38
180,76,35
182,76,16
184,76,7
186,76,2
188,76,2
190,76,2
192,76,7
194,76,11
196,76,30
198,76,30
200,76,30
202,76,32
204,76,35
206,76,38
208,76,42
174,78,44
176,78,41
178,78,36
180,78,30
182,78,23
184,78,17
186,78,5
188,78,3
190,78,3
192,78,23
194,78,23
196,78,30
198,78,30
200,78,30
202,78,30
204,78,35
206,78,38
208,78,41
174,80,42
176,80,39
178,80,36
180,80,35
182,80,26
184,80,21
186,80,19
188,80,17
192,80,21
194,80,24
196,80,29
198,80,30
200,80,30
202,80,30
204,80,33
206,80,36
208,80,41
174,82,41
176,82,38
178,82,36
180,82,35
182,82,30
184,82,19
186,82,19
188,82,19
190,82,19
192,82,20
194,82,23
196,82,27
198,82,29
200,82,29
202,82,30
204,82,35
206,82,38
208,82,42
174,84,42
176,84,38
178,84,35
180,84,33
182,84,30
184,84,17
186,84,17
188,84,16
190,84,13
192,84,14
194,84,17
196,84,23
198,84,24
200,84,27
202,84,30
204,84,35
206,84,38
208,84,42
174,86,42
176,86,39
178,86,33
180,86,29
182,86,24
184,86,19
186,86,16
188,86,13
190,86,13
192,86,17
194,86,19
196,86,21
198,86,23
200,86,27
202,86,30
204,86,35
206,86,36
208,86,44
174,88,44
176,88,36
178,88,33
180,88,30
182,88,24
184,88,23
186,88,19
188,88,14
190,88,14
192,88,19
194,88,20
196,88,26
198,88,27
200,88,29
202,88,30
204,88,35
206,88,39
176,90,36
178,90,35
180,90,33
182,90,26
184,90,24
186,90,23
188,90,20
190,90,19
192,90,20
194,90,21
196,90,27
198,90,30
200,90,30
202,90,32
204,90,35
206,90,41
176,92,41
178,92,36
180,92,35
182,92,29
184,92,24
186,92,23
188,92,21
190,92,20
192,92,20
194,92,23
196,92,27
198,92,32
200,92,33
202,92,35
204,92,36
206,92,42
176,94,44
178,94,41
180,94,36
182,94,33
184,94,27
186,94,24
188,94,23
190,94,23
192,94,24
194,94,26
196,94,32
198,94,33
200,94,36
202,94,38
204,94,41
178,96,42
180,96,39
182,96,36
184,96,35
186,96,32
188,96,30
190,96,29
192,96,29
194,96,30
196,96,33
198,96,33
200,96,36
202,96,39
204,96,44
180,98,42
182,98,38
184,98,35
186,98,30
188,98,29
190,98,29
192,98,29
194,98,29
196,98,30
198,98,33
200,98,38
202,98,42
180,100,42
182,100,36
184,100,33
186,100,30
188,100,29
190,100,26
192,100,26
194,100,24
196,100,29
198,100,30
200,100,39
180,102,42
182,102,36
184,102,32
186,102,30
188,102,30
190,102,27
192,102,26
194,102,27
196,102,29
198,102,32
200,102,39
