-0.0127716,0.64917,0.60174,0.203231,-0.0734718,-0.176043
-0.101547,1.1095,0.925564,0.325226,-0.0471767,-0.139514
-0.023056,0.902962,0.566673,0.256027,0.0675062,-0.071255
-0.458679,1.19438,0.722044,0.407134,0.243174,-0.320735
-0.311539,1.13551,1.15248,0.48093,0.107568,-0.144816
-0.335464,1.14874,1.34738,0.437232,-0.0707683,-0.163519
-0.41156,0.117393,2.93212,0.937488,-0.11033,-0.000551584
-0.355606,0.953514,1.97131,0.59651,-0.132179,-0.108311
-0.310043,0.998405,1.88558,0.553525,-0.196197,-0.132051
-0.558777,1.63815,1.39007,0.47663,-0.00821695,-0.312273
-0.384308,0.832558,1.94014,0.627038,-0.158015,-0.0822818
-0.169495,0.199455,1.56396,0.562871,0.0655738,0.0252781
-0.724854,0.333199,3.31551,1.12983,-0.0629991,-0.0828457
-0.759354,0.40609,2.42641,0.770501,-0.206613,-0.143789
-1.87045,3.04989,2.12084,0.760467,0.0509028,-0.793136
-1.71333,1.53402,3.4084,1.13092,-0.222406,-0.298547
-3.95805,1.50655,10.1897,3.36277,-0.674216,-0.642765
-6.41849,0.643181,25.102,8.33552,-1.60374,-0.544947
-8.17903,3.308,28.591,10.079,-0.858402,-1.27813
-9.67651,4.78547,30.6429,11.1434,-0.0602608,-1.5062
-10.6556,6.35591,30.6738,11.2367,0.0690175,-1.93724
-10.5646,5.95712,31.3635,11.2901,-0.0211758,-1.83822
-10.0494,4.8043,31.7578,11.7183,0.232221,-1.39481
-10.31,4.42107,35.5341,12.9319,-0.0240614,-1.3568
-11.1195,5.57498,35.2011,12.8724,-0.0595511,-1.73984
-10.5811,4.04788,37.9103,13.7586,-0.217536,-1.28512
-10.2372,2.10404,43.5017,15.7493,-0.830526,-0.882262
-9.41513,0.508476,49.3897,18.0568,-0.314187,-0.212698
-9.98703,0.815308,46.4863,16.9219,-0.721593,-0.396596
-10.4793,1.92523,48.3389,17.7294,-0.723653,-0.77826
-10.5705,1.53806,49.2442,18.7253,0.432463,-0.399148
-11.1473,3.40419,49.0597,18.4058,0.0790137,-1.01166
-11.5756,3.77033,51.1082,19.9772,0.806541,-0.941185
-13.4517,7.59824,49.9249,20.3452,2.6218,-1.75969
-13.4723,7.45046,51.8058,20.9174,1.94958,-1.92014
-13.1098,6.52585,46.6825,18.9458,1.51829,-1.66822
-13.013,6.56773,47.8371,19.4842,1.4359,-1.67597
-11.2936,2.70863,50.409,20.534,1.16976,-0.423726
-10.5291,0.625984,51.0548,20.276,0.430477,-0.0266913
-10.0451,-0.466728,52.263,20.6212,0.557626,0.368262
-10.6548,2.51749,51.1707,20.9054,1.8364,-0.159748
-11.5076,3.62774,51.2429,20.7725,1.60416,-0.706037
-11.1699,2.90324,49.9564,20.1642,1.22715,-0.437149
-11.2879,3.68803,48.2917,19.3455,0.984198,-0.857129
-13.5628,4.79809,58.7976,23.2448,2.41803,-0.844744
-13.2894,8.41446,45.1301,18.3058,2.06043,-2.20201
-11.2397,4.56028,43.701,16.7977,1.20716,-1.15792
-10.9688,5.5887,38.4713,15.37,2.31225,-1.18839
-11.9872,9.07693,34.1486,14.1765,3.15782,-2.05421
-10.8525,7.82481,29.3652,12.8295,3.74024,-1.57088
-9.4705,9.40409,16.7122,8.96501,4.50702,-1.81003
-8.60536,10.5116,11.4586,7.28497,4.89438,-2.08181
-6.73103,9.53071,7.04814,5.23732,4.25023,-1.88019
-3.94562,8.57481,-1.72102,3.22116,6.00581,-1.05516
-3.29822,9.07121,-3.49318,1.92663,4.72292,-1.56627
0.520096,8.85246,-13.405,-0.219407,7.53438,-0.595805
0.878632,10.6854,-16.9781,-1.88274,5.94851,-1.83861
5.18919,5.21933,-20.7854,-3.27197,5.14797,-0.173167
8.3125,6.78561,-31.3392,-5.52072,7.16275,-0.126945
11.2151,0.318069,-29.0174,-5.36098,5.55495,1.64046
13.352,0.101196,-34.1752,-6.8741,5.62322,1.71846
