22,131,38
22,133,36
22,135,32
22,137,26
22,139,24
22,141,24
22,143,28
22,147,22
22,149,22
22,151,21
22,153,21
22,155,17
22,157,17
22,159,22
22,161,30
24,131,40
24,133,44
24,135,36
24,137,42
24,139,44
24,141,40
24,147,28
24,149,24
24,151,22
24,153,22
24,155,22
24,159,38
24,161,44
26,131,44
26,133,42
26,135,40
26,149,44
30,149,44
30,151,42
32,143,42
32,145,44
32,147,42
32,149,40
32,151,42
32,153,42
32,155,42
32,157,44
34,141,42
34,143,38
34,145,38
34,147,38
34,149,38
34,151,36
34,153,38
34,155,38
34,157,38
34,159,44
34,161,44
36,139,44
36,141,38
36,143,36
36,145,36
36,147,34
36,149,32
36,151,32
36,153,36
36,155,36
36,157,36
36,159,38
36,161,44
38,137,44
38,139,40
38,141,38
38,143,34
38,145,34
38,147,30
38,149,30
38,151,30
38,153,32
38,155,32
38,157,36
38,159,38
38,161,42
40,137,42
40,139,38
40,141,36
40,143,34
40,145,34
40,147,30
40,149,30
40,151,30
40,153,34
40,155,34
40,157,38
40,159,42
40,161,42
42,135,44
42,137,40
42,139,38
42,141,38
42,143,38
42,145,36
42,147,36
42,149,32
42,151,30
42,153,32
42,155,36
42,157,42
42,159,44
42,161,44
42,163,44
44,135,44
44,137,44
44,139,38
44,141,40
44,143,42
44,145,40
44,147,38
44,149,32
44,151,30
44,153,30
44,155,42
44,157,44
44,159,44
46,137,44
46,139,42
46,141,42
46,143,42
46,145,44
46,147,40
46,149,36
46,151,22
46,153,13
46,157,44
48,139,44
48,141,42
48,143,44
48,145,44
48,147,40
48,149,34
48,151,19
48,153,7
48,155,5
48,157,44
48,159,44
48,161,44
50,139,44
50,141,44
50,143,42
50,145,38
50,147,34
50,149,26
50,151,17
50,153,0
50,155,0
50,157,0
50,159,38
50,161,40
50,163,44
52,139,44
52,141,40
52,143,38
52,145,34
52,147,28
52,149,22
52,151,9
52,153,0
52,155,0
52,157,5
52,159,11
52,161,36
52,163,38
52,165,42
52,167,44
54,137,42
54,139,36
54,141,34
54,143,34
54,145,30
54,147,28
54,149,19
54,151,13
54,153,7
54,155,7
54,157,13
54,159,17
54,161,34
54,163,34
54,165,36
54,167,40
56,135,44
56,137,38
56,139,34
56,141,32
56,143,32
56,145,30
56,147,28
56,149,21
56,151,17
56,153,13
56,155,13
56,157,19
56,159,22
56,161,28
56,163,34
56,165,36
56,167,38
58,135,42
58,137,38
58,139,34
58,141,28
58,143,28
58,145,28
58,147,24
58,149,22
58,151,19
58,153,13
58,155,13
58,157,19
58,159,22
58,161,28
58,163,32
58,165,36
58,167,38
60,135,42
60,137,38
60,139,30
60,141,28
60,143,26
60,145,26
60,147,24
60,149,22
60,151,17
60,153,13
60,155,13
60,157,15
60,159,19
60,161,24
60,163,30
60,165,34
60,167,36
60,169,44
62,135,42
62,137,36
62,139,34
62,141,30
62,143,28
62,145,24
62,147,22
62,149,21
62,151,17
62,153,13
62,155,13
62,157,15
62,159,19
62,161,22
62,163,28
62,165,32
62,167,36
64,135,44
64,137,36
64,139,34
64,141,30
64,143,28
64,145,22
64,147,22
64,149,21
64,151,19
64,153,15
64,155,17
64,157,17
64,159,17
64,161,22
64,163,28
64,165,34
64,167,38
64,169,44
66,137,40
66,139,34
66,141,30
66,143,28
66,145,24
66,147,22
66,149,21
66,151,17
66,153,15
66,155,15
66,157,15
66,159,15
66,161,21
66,163,30
66,165,34
66,167,38
68,137,44
68,139,36
68,141,30
68,143,28
68,145,26
68,147,22
68,149,21
68,151,15
68,153,13
68,155,13
68,157,15
68,159,17
68,161,21
68,163,28
68,165,34
68,167,38
70,137,44
70,139,36
70,141,30
70,143,28
70,145,26
70,147,24
70,149,21
70,151,17
70,153,13
70,155,15
70,157,19
70,159,21
70,161,22
70,163,28
70,165,34
70,167,38
72,139,38
72,141,32
72,143,28
72,145,26
72,147,26
72,149,22
72,151,21
72,153,17
72,155,15
72,157,17
72,159,21
72,161,22
72,163,28
72,165,34
72,167,44
74,139,42
74,141,36
74,143,30
74,145,28
74,147,26
74,149,22
74,151,21
74,153,17
74,155,15
74,157,15
74,159,17
74,161,21
74,163,26
74,165,32
74,167,44
76,141,40
76,143,36
76,145,34
76,147,26
76,149,22
76,151,19
76,153,15
76,155,15
76,157,15
76,159,17
76,161,19
76,163,26
76,165,32
